1,-98.36968138034126
2,-95.91837307486554
3,-92.92421941104269
4,-95.8963552204151
5,-99.04490293246013
6,-99.67557715885567
7,-100.25301495226589
8,-100.77473936062972
9,-101.37365693025077
10,-101.9104917669317
11,-102.59701986359855
12,-99.7109945967477
13,-96.29889139494321
14,-99.34636778956826
15,-102.62345870847184
16,-102.75776035753816
17,-102.86657718028746
18,-102.90989791581748
19,-103.00289984653438
20,-102.95833012616572
21,-103.19059835955176
22,-103.19059835955176
23,-103.19059835955176
24,-103.20338746341605
25,-103.19946538050965
26,-103.20261360688988
27,-103.21924353658173
28,-103.23504577615739
29,-103.20548705181363
30,-103.20787474819676
31,-103.21381912620345
32,-103.23504577615739
33,-103.23504577615739
34,-103.23719906102127
35,-103.23004416534772
36,-103.23010132578946
37,-103.23753068512374
38,-103.2282441641882
39,-103.22923381871661
40,-103.23852195828411
41,-103.23753068512374
42,-97.26728169003539
43,-102.28108354890722
44,-99.9355288150523
45,-101.84520481223902
46,-100.28116781058839
47,-102.41794937216133
48,-99.50682232163399
49,-103.21532664336837
50,-100.7315966798482
51,-103.25864285601574
52,-100.97480440787464
53,-103.2745468764648
54,-101.24317192316147
55,-103.31835804257034
56,-103.17438860292319
57,-103.23590065976535
58,-98.3069527181498
59,-103.23964657211638
60,-102.72298640535155
61,-103.25812564517466
62,-102.78820938690018
63,-103.281653377141
64,-102.13648770100181
65,-103.28594725472942
66,-99.77794875849597
67,-103.30868402337899
68,-98.10224749311286
69,-103.4971882696895
70,-99.20950488697375
71,-103.49718913707099
72,-102.92717319925103
73,-103.49715235793093
74,-98.57363065644014
75,-103.50349453727051
76,-102.97585200798639
77,-103.50669455021173
78,-103.28345720233665
79,-103.49871350845427
80,-100.25839131445369
81,-103.5171356291132
82,-100.62182585020122
83,-103.5202899450596
84,-98.58340327745194
85,-103.53627547954713
86,-99.51857023727254
87,-103.54819954594282
88,-101.22764452653749
89,-103.54034335389963
90,-98.47065340467498
91,-103.54820047071672
92,-100.52454956919135
93,-103.54817588242142
94,-99.23785068102353
95,-103.54822956780745
96,-101.20055447192817
97,-103.54629346543797
98,-103.60884322373394
99,-103.41657270656489
100,-103.60502488009126
101,-103.45095558978633
102,-103.60836795660043
103,-100.90477611928324
104,-103.60574782115921
105,-98.3973235356755
106,-103.60744311640795
107,-102.03413885994328
108,-103.54935289949856
109,-99.09602481927632
110,-103.5885464990736
111,-100.47665046179333
112,-103.66047406399395
113,-99.22260878965938
114,-102.59450212970032
115,-102.94210136449954
116,-103.83672862712089
117,-101.13008676742183
118,-103.72015828257884
119,-103.42595078618487
120,-103.6728618890466
121,-102.60197657766497
122,-103.86630205660617
123,-98.50140198575531
124,-103.75203595518755
125,-103.71537822865261
126,-104.02950675701013
127,-98.70372682336938
128,-104.09036769724099
129,-103.5749277666387
130,-104.19564215228107
131,-103.60800119103212
132,-104.26528657042755
133,-100.78366866016032
134,-104.30071744836948
135,-100.76293357779204
136,-104.32144028941747
137,-99.55076956738296
138,-104.3803298873151
139,-99.22495086769891
140,-104.47253044130915
141,-101.9930241807036
142,-104.47100563953379
143,-101.47239332672311
144,-104.48021413792372
145,-101.38732942588717
146,-104.47620718578847
147,-100.52027839572719
148,-104.47474494859327
149,-100.50748317248323
150,-104.4779162384317
151,-102.9948310212647
152,-104.47115742810098
153,-101.06965798734936
154,-104.48518392969385
155,-99.86729787253424
156,-104.48651707232591
157,-104.43586240147727
158,-104.48433326597757
159,-104.18246846035026
160,-104.44494393832016
161,-104.06439922480959
162,-104.48159766487015
163,-100.39683958242043
164,-104.55375832945603
165,-101.09852869819221
166,-104.64155141887946
167,-104.33127546526026
168,-104.46236121213042
169,-99.85424430304005
170,-103.81669439027183
171,-101.75119688779586
172,-104.57095427565787
173,-102.54921132266136
174,-104.50487092504278
175,-100.91511909626902
176,-104.55159090059755
177,-101.96215999482786
178,-104.51611954970369
179,-100.44401288222059
180,-104.7532253079464
181,-101.30726876930618
182,-104.74280504948004
183,-103.17815223508615
184,-104.84225629045895
185,-100.74604725419297
186,-104.89200058645932
187,-103.96329970277912
188,-104.86502703560075
189,-104.50027905131233
190,-104.49118761564529
191,-100.57920313696152
192,-104.90491974548868
193,-101.29579979019877
194,-104.66222311641698
195,-104.31035667108583
196,-104.31307969423182
197,-104.91939544443068
198,-104.6812074256004
199,-104.92576291661132
200,-104.84443119125658
201,-104.93116595743732
202,-104.93029460894988
203,-104.93700271393499
204,-104.95598783034848
205,-105.02024016453518
206,-104.96065697773429
207,-105.02616102798618
208,-105.0606774506133
209,-104.97056764496236
210,-105.06909494349921
211,-105.03899597328243
212,-105.07754651475241
213,-105.05077890909601
214,-105.09430237008536
215,-105.183277589808
216,-105.17544096869062
217,-105.18018783635412
218,-105.20445249612615
219,-105.24406098564609
220,-105.25275088273347
221,-105.27602452767701
222,-105.26826690342747
223,-105.27553121331286
224,-105.27811755908391
225,-105.27126969703309
226,-105.27799134014927
227,-105.28571131769851
228,-105.3154439059173
229,-105.31899589974412
230,-105.34891039942568
231,-105.33942825930887
232,-105.34976638679356
233,-105.34107772002608
234,-105.34947116112303
235,-105.29765297965668
236,-105.34850398902847
237,-105.36194253930003
238,-105.33189914203032
239,-105.36860667616887
240,-105.36299436516708
241,-105.36092855454282
242,-105.33660896521792
243,-105.36397265218608
244,-105.36157616257509
245,-105.36572159393305
246,-105.37509747138168
247,-105.3823696498934
248,-105.4155717552855
249,-105.41234286623703
250,-105.41421669845883
251,-105.41705553044946
252,-105.42136767967693
253,-105.39165785922489
254,-105.42558555707353
255,-105.46845140481128
256,-105.47021972300601
257,-105.5392970771833
258,-105.5475735352448
259,-105.54567378785882
260,-105.54460176527536
261,-105.55946401333853
262,-105.54552928839092
263,-105.56198199116614
264,-105.55245989110742
265,-105.56815446930975
266,-105.552072762483
267,-105.57593252990824
268,-105.57395803746186
269,-105.57701198421137
270,-105.56951168722952
271,-105.57550580899138
272,-105.55662490233041
273,-105.57497080197419
274,-105.58805387679996
275,-105.57704591776533
276,-105.59005175670868
277,-105.58082073473676
278,-105.59575240568265
279,-105.59560178513294
280,-105.58056995140956
281,-105.53064903269112
282,-105.58884174133874
283,-105.60229502403266
284,-105.61755277277715
285,-105.63968475451247
286,-105.64157487368021
287,-105.62360303132996
288,-105.64778869153747
289,-105.63674636559094
290,-105.65592417362942
291,-105.64937599052297
292,-105.6570338626218
293,-105.68760968366126
294,-105.70147891435764
295,-105.68001108567856
296,-105.69456973419199
297,-105.70490209764566
298,-105.72677238555008
299,-105.72971577680696
300,-105.73847251594387
301,-105.74367424314957
302,-105.75187273233215
303,-105.73546458409746
304,-105.75519726621658
305,-105.76588692889652
306,-105.74445530913087
307,-105.76479893744775
308,-105.72454201512082
309,-105.76819621689285
310,-105.76893034703164
311,-105.83001796560256
312,-105.82621745829937
313,-105.83434549831969
314,-105.80706932720128
315,-105.83656350805367
316,-105.84737211750752
317,-105.82511052610116
318,-105.8457702861561
319,-105.80851275934296
320,-105.8453602396695
321,-105.84680606387957
322,-105.84828306166816
323,-105.8648089480499
324,-105.85875681264105
325,-105.86251842296502
326,-105.86686851805405
327,-105.87239610616311
328,-105.88128649470767
329,-105.88907870270577
330,-105.91610157183908
331,-105.90933500720791
332,-105.91324931333662
333,-105.92163786391183
334,-105.92455312839829
335,-105.94557303720669
336,-105.93338158895838
337,-105.95398630029052
338,-105.9802388586846
339,-105.99984494655328
340,-106.01942864814069
341,-106.02978287293263
342,-106.03532941839038
343,-106.05112475177631
344,-106.02756116867747
345,-106.0480576012458
346,-106.0600967157244
347,-106.04037117263621
348,-106.0662300422257
349,-106.06375450151816
350,-106.06423466483048
351,-106.04328645443837
352,-106.07096132287086
353,-106.03953399285706
354,-106.07871721804233
355,-106.07425525483825
356,-106.08402763047238
357,-106.11082953849638
358,-106.11612317870572
359,-106.10236869397963
360,-106.11062364075411
361,-106.1143828312758
362,-106.11513541298697
363,-106.11209450522097
364,-106.11955180065021
365,-106.10758106383597
366,-106.11994985905045
367,-106.13499242746641
368,-106.11722544023539
369,-106.12817144843089
370,-106.11726813682185
371,-106.13516696194912
372,-106.1429563084098
373,-106.14229377641627
374,-106.1401666077223
375,-106.14447675879438
376,-106.15913378220927
377,-106.16400068027983
378,-106.15505263383281
379,-106.1654049717996
380,-106.16095543832819
381,-106.17020208010993
382,-106.17374406930992
383,-106.1610200839066
384,-106.17118399145193
385,-106.15993882536799
386,-106.1768728979174
387,-106.16669310281014
388,-106.16786763785711
389,-106.17279035068435
390,-106.16956308656566
391,-106.17066643567077
392,-106.18237646229605
393,-106.1820665201347
394,-106.17964121011653
395,-106.17994922394871
396,-106.1900476177947
397,-106.16366261471171
398,-106.19252763522474
399,-106.19646808611927
400,-106.18320008824637
401,-106.19598080682806
402,-106.19779058421011
403,-106.19588608406849
404,-106.19614408113014
405,-106.1836146585853
406,-106.19668062389914
407,-106.20845798283679
408,-106.21159034826997
409,-106.19949998206056
410,-106.20571126307044
411,-106.20641190223006
412,-106.20526121452284
413,-106.21313485637637
414,-106.20129158936186
415,-106.21090327417713
416,-106.1942566029849
417,-106.21802018102719
418,-106.21156578578498
419,-106.21983664380659
420,-106.21101424208865
421,-106.22468094838558
422,-106.21832324117361
423,-106.22189305089074
424,-106.22163803431081
425,-106.22209908976961
426,-106.23092037984415
427,-106.23172035011265
428,-106.22636838836607
429,-106.2334150734711
430,-106.22553956235993
431,-106.22579247695651
432,-106.24141013040372
433,-106.23050359692971
434,-106.24118988665202
435,-106.2425308237498
436,-106.25082006045068
437,-106.24387003031498
438,-106.2528724380382
439,-106.2463794580822
440,-106.2424293244388
441,-106.23195832287632
442,-106.25798470054764
443,-106.24651152605549
444,-106.25057841829343
445,-106.25817246807452
446,-106.24812282698738
447,-106.25977287912266
448,-106.25017398184079
449,-106.25452745053065
450,-106.25154668290597
451,-106.2625128892463
452,-106.27155545543332
453,-106.28056426456351
454,-106.27638030457513
455,-106.282499952667
456,-106.27564032625872
457,-106.27909436419532
458,-106.27280042426628
459,-106.28156339549938
460,-106.2745392273801
461,-106.27648028575581
462,-106.25139518028672
463,-106.28629116165527
464,-106.29040421712102
465,-106.29235522583258
466,-106.28186385030352
467,-106.28524459847449
468,-106.2958641866089
469,-106.28286169271499
470,-106.29119673115636
471,-106.29275211932807
472,-106.29828260728794
473,-106.28279735794715
474,-106.29766654996553
475,-106.30088729742673
476,-106.29970249020269
477,-106.29980425682317
478,-106.30449673271275
479,-106.26579063139235
480,-106.30320357490294
481,-106.29880365744219
482,-106.29912421637002
483,-106.30268698243219
484,-106.30433403209219
485,-106.29062687236461
486,-106.29914086354091
487,-106.29895693593465
488,-106.30524710198281
489,-106.30102910176487
490,-106.31170521335392
491,-106.30189867747896
492,-106.31319890033697
493,-106.31093904639962
494,-106.30809852355137
495,-106.32042966828641
496,-106.3021834079644
497,-106.32054316417603
498,-106.29449146096829
499,-106.31951483666731
500,-106.31835492547799
501,-106.31932837036624
502,-106.32131169999786
503,-106.3144805153822
504,-106.31908834965799
505,-106.31686560965065
506,-106.3145487273421
507,-106.32937765013853
508,-106.30593452841663
509,-106.32790203961918
510,-106.32507056499955
511,-106.33007411966167
512,-106.32813454188354
513,-106.32684011705396
514,-106.30057684920718
515,-106.3328219408665
516,-106.33582830280119
517,-106.33927437843516
518,-106.34181736740695
519,-106.32533847329833
520,-106.34414940015589
521,-106.34552913745105
522,-106.34137429895421
523,-106.3415750052558
524,-106.34225641267821
525,-106.34949569392208
526,-106.34066377552745
527,-106.33938431562396
528,-106.3394403638801
529,-106.34513988506703
530,-106.35384683733045
531,-106.33186313491615
532,-106.35232554113787
533,-106.35584267510296
534,-106.34819364759733
535,-106.35255284256561
536,-106.35895688339176
537,-106.35509156501521
538,-106.35895964649288
539,-106.33947163320914
540,-106.35454708969917
541,-106.35962056859239
542,-106.35042957952757
543,-106.36112835680876
544,-106.35766608871711
545,-106.36125014205103
546,-106.34704880635792
547,-106.36190088985941
548,-106.34457009563357
549,-106.35702190595018
550,-106.35043759520843
551,-106.35842903774022
552,-106.34505788695904
553,-106.35481350115359
554,-106.3511186309176
555,-106.35395392083012
556,-106.36547897650777
557,-106.36652965668733
558,-106.35348475965125
559,-106.36480172075264
560,-106.3541649303379
561,-106.36142110819458
562,-106.36627681592199
563,-106.36703933057439
564,-106.35297359981513
565,-106.36344266646981
566,-106.34307449110634
567,-106.36368576343892
568,-106.36596310716973
569,-106.36982097534798
570,-106.36836609015856
571,-106.36993245207978
572,-106.37130282082882
573,-106.35377547451884
574,-106.37144177348517
575,-106.35783880503578
576,-106.37050794633689
577,-106.3664848049388
578,-106.3724127554176
579,-106.36603034416015
580,-106.36979235237948
581,-106.38278329700847
582,-106.3720923162615
583,-106.38174327880458
584,-106.36079822750625
585,-106.38265476326171
586,-106.38188126230415
587,-106.38073288532738
588,-106.351398294919
589,-106.38329079671027
590,-106.39080301151856
591,-106.3908052392751
592,-106.39300148149326
593,-106.37483422339471
594,-106.39221461361163
595,-106.35829024620452
596,-106.39442061901158
597,-106.39086778950309
598,-106.39877243185725
599,-106.39299542010787
600,-106.39486868784857
601,-106.38641305912464
602,-106.39201291961103
603,-106.40624456221721
604,-106.41103274709931
605,-106.3964526355825
606,-106.4124571568374
607,-106.41027780525377
608,-106.41007899795218
609,-106.40755114760222
610,-106.40942441353454
611,-106.41193347086613
612,-106.41712121325992
613,-106.40708000641592
614,-106.41806174027138
615,-106.41346443996244
616,-106.41408507399493
617,-106.41364060297451
618,-106.4193694356158
619,-106.41008111686747
620,-106.41714392577612
621,-106.41661952982358
622,-106.41531578456772
623,-106.40111852694332
624,-106.4202160190336
625,-106.41630420532982
626,-106.41814174707824
627,-106.4223887926884
628,-106.41719577689531
629,-106.42461820084065
630,-106.413898983353
631,-106.42303177461551
632,-106.42954621940538
633,-106.43226867766461
634,-106.41785980477152
635,-106.42962504320039
636,-106.43623213711089
637,-106.4032825855065
638,-106.435296475894
639,-106.42946200566587
640,-106.43548882989401
641,-106.43305147117957
642,-106.4334154898028
643,-106.43128872473389
644,-106.44031047965558
645,-106.430543825972
646,-106.43811104105566
647,-106.43295642785117
648,-106.43600876688024
649,-106.43865607173905
650,-106.4389780814534
651,-106.42521504905474
652,-106.438296355971
653,-106.43684605941579
654,-106.43678321263775
655,-106.43538997377613
656,-106.43997845001661
657,-106.43345167129792
658,-106.43680575317134
659,-106.43524565644546
660,-106.43404222795348
661,-106.43164019652102
662,-106.44123718711052
663,-106.42523493185044
664,-106.44128568109696
665,-106.4361919531024
666,-106.43134531747071
667,-106.42843975962305
668,-106.43874993576932
669,-106.4250955979914
670,-106.44007038632975
671,-106.43463719449775
672,-106.44350958818521
673,-106.4398156904924
674,-106.44038997937571
675,-106.43307421753016
676,-106.4427804968941
677,-106.43864879556367
678,-106.4439476022921
679,-106.43913999541124
680,-106.44257735808065
681,-106.43803678245808
682,-106.44560642028017
683,-106.44841113321911
684,-106.44759511796474
685,-106.44854772173846
686,-106.44907224490458
687,-106.44934787426749
688,-106.44837208760808
689,-106.44915231420532
690,-106.44907708957533
691,-106.44920442387507
692,-106.44979609731334
693,-106.4510526983673
694,-106.45112829399991
695,-106.45182285024617
696,-106.45164770367029
697,-106.45177122885576
698,-106.45162022104708
699,-106.4518119724633
700,-106.45321894456339
701,-106.45368544979598
702,-106.45384976982555
703,-106.45409798532211
